bar,baz
0.5288932006806141,0.504635837511348
0.529881194233894,0.502202064042645
0.719373021274805,0.5046973957962749
0.587863894179463,0.483140282348361
0.558155402541161,0.485281141497874
0.5330100655555731,0.519043200361352
0.599141931161284,0.507857146856054
1.05086462572217,0.49681976346668805
0.618021562695503,0.526324674944456
0.5117370747029779,0.507164314842486
0.600011739879847,0.513802972491773
0.5235332529991871,0.498168198884339
0.680926255881786,0.498320006368293
0.533361313864589,0.519740758104589
0.676483660936356,0.532783431003903
0.529828574508429,0.45000706934882295
0.606191856786609,0.442304474467239
0.571758346632123,0.440517456163179
0.60431519523263,0.442585168118823
0.636707805097103,0.456605061197616
0.510861771181226,0.468179689692965
0.48739709891378896,0.42690475234300407
0.54146102629602,0.43183349227229995
0.47059673815965697,0.46371457231088503
0.495037203654647,0.442764465240293
0.508010573685169,0.438730537258247
0.738653820008039,0.442636634375141
0.591934425756335,0.525913830653203
0.541379023343325,0.5399247952589561
1.10288420692086,0.510283660001794
0.542405433952808,0.532004399531882
0.534989964216948,0.504122134702
0.733547983691096,0.5023359403840191
0.646935403347015,0.483228617285207
1.0110129602253402,0.496581509317465
0.678981514647603,0.5500721093854749
0.576437823474407,0.48969922135547705
0.547160441055894,0.460284007443236
0.538999075070024,0.434660592375323
0.629893178120255,0.45679929719803103
0.518908817321062,0.452287091792125
0.58592427521944,0.41964674689735604
0.538651645183563,0.47661015481155306
0.6716530304402111,0.524916211247381
0.5928716622293,0.5052296641917909
0.664636772125959,0.507805941596267
0.8927008137106901,0.5026526376506181
0.563268503174186,0.504198079595083
0.8411352522671219,0.509857518721441
0.701765809208155,0.5341458259975009
0.52122469060123,0.512124984813018
0.648459512740374,0.483584258008406
1.05882193893194,0.509408367674404
0.637660082429647,0.469522875036031
0.635477993637323,0.442747781902209
0.493206968531013,0.45941472891353397
0.74403309263289,0.440088681333102
0.524617591872811,0.45036077187089296
0.8724190294742581,0.45842889070686405
0.49059153534472,0.451791691591822
0.71831070818007,0.412544896243228
0.5375126376748091,0.428654141699443
0.6292059551924469,0.42564620070308495
0.502946740016341,0.45462921913051596
0.473284674808383,0.398686418383001
0.584904570132494,0.42614451788154994
0.686252815648913,0.5153090113455461
0.547198439016938,0.493471496733897
0.585377402603626,0.47915610597000396
0.560899171978235,0.48573135142285695
0.544593390077353,0.507933922304378
0.560101540759206,0.510901226498432
0.627398118376732,0.475382143526431
0.541507918387651,0.493893433193477
0.65368078649044,0.459371416980713
0.5125504918396471,0.431304633263332
0.44580050744116295,0.430939598565026
0.477034086361527,0.42201757117830097
0.6472970824688671,0.401068259663165
0.9401268325746059,0.46128150950222296
0.526954187080264,0.423671719340907
0.5093797575682399,0.411692231303302
1.00257536396384,0.41979446544125204
0.638881092891097,0.495117899845446
0.54646129719913,0.51581937916986
0.650513917207718,0.48592773890665597
0.697014853358269,0.46086398017560803
0.593270640820265,0.47997049854608703
0.743080489337444,0.49751473396819
0.616156635805964,0.47497969623329395
0.6849221885204321,0.450951318412541
0.663908943533897,0.44188347359713404
0.539306597784162,0.453938846915234
0.543694151565433,0.42728939997641496
0.48652999103069294,0.43490989735831403
0.630107009783387,0.426093813521363
0.697004795074463,0.58846706199701
0.8513201959431169,0.569422789294902
0.6650439463555811,0.615734799641109
0.624322053045034,0.5573753555464239
0.6328169722110031,0.5720407544676209
0.9037395939230921,0.5120743911315481
0.646966649219394,0.547746607319316
0.9200212545692921,0.591441778047528
0.6337748840451239,0.5936889928435279
0.690331868827343,0.636870802968305
0.654573505744338,0.6092322829692031
0.672173639759421,0.563576195174562
0.678785378113389,0.6004170596316161
0.615723291411996,0.560864426049921
0.697990646585822,0.630957437402527
0.561330048367381,0.47713123990805906
1.06362197548151,0.49837055938038494
0.7351782638579609,0.59181253535267
0.6203440017998221,0.587492614639842
0.816052686423063,0.5372204169846551
0.9365902282297609,0.528775080077974
0.497874198481441,0.41674731434548395
0.619494775310159,0.578003593490309
0.765475165098906,0.580854321736488
0.722402520477772,0.49761107370339597
0.6468680221587421,0.575824658661483
0.604015169665217,0.42477718420981897
0.872808787971735,0.553307910302014
0.48878574743866904,0.413388677887904
0.654718186706305,0.594178017409501
0.6884548813104631,0.580034774535921
0.72412621229887,0.557824011821064
0.682644685730338,0.5444246934042529
0.6546788383275269,0.542207419819292
0.647883303463459,0.533107069128632
0.9214092046022421,0.555207143089848
0.551267620176077,0.527997910726006
0.593167217448354,0.535416201676038
0.5282664205878971,0.500682918892898
0.630935607478023,0.520714380245249
0.722457747906446,0.5252102436475731
0.533027295023203,0.537415010428825
0.602384191006422,0.5184760617276191
0.546024367213249,0.515937714989909
0.7845954038202759,0.50187749621453
0.623163254931569,0.482293234394576
0.684186723083258,0.521778642323359
1.17260431870818,0.505504218041793
0.497699342668056,0.44443638571425503
0.526177091524005,0.489180014325136
0.654890667647123,0.41564290495393097
0.547233270481229,0.42484152800256597
0.466106459498405,0.43805802209171596
0.48650917597114995,0.4277670709331
0.5940200295299289,0.43721623453899605
0.508847972378135,0.43009551039846106
0.803894642740488,0.46080252867676796
0.556448474526405,0.509566392057206
0.6354780867695811,0.511179004944778
0.53259851410985,0.507093472038592
0.527843879535794,0.49337438297056496
0.5690721794962881,0.43119704999375297
0.565454550087452,0.48472925821705304
0.536475237458944,0.492112217740048
0.8465300314128401,0.523373204523482
0.555798783898354,0.43816274460193605
0.472694402560592,0.445668193108911
0.634229136630893,0.46105245991975097
0.49116313457488997,0.432200673004376
0.517686409875751,0.422829605137092
0.487220659852028,0.42213530036654096
0.468247244134545,0.439990097171891
0.500982720404863,0.42893571664055097
0.619246298447251,0.546311257798614
0.629649916663766,0.646738989323122
0.6051805801689619,0.5159597583185109
0.7829259149730211,0.504130484398891
0.702264299616218,0.506721275669075
0.590518955141306,0.497505890880786
0.67237108014524,0.508612192601113
0.60076080262661,0.5179058241913069
0.7726087234914301,0.534592537679566
0.707008922472596,0.439809717029233
0.557064125314355,0.46545841332362403
0.505227735266089,0.471226055581906
0.583937810733914,0.470788369913713
0.76521229930222,0.485133229227224
0.601630657911301,0.45589111927196696
0.498607335612178,0.453854512624711
0.46045146882534,0.432979784592841
0.481522874906659,0.43614689094599096
0.48147393390536297,0.470280022357437
0.6511746440082791,0.490515717436824
0.519722839817405,0.48239357840803604
0.531992921605706,0.47831375188319103
0.5426988936960699,0.48291058971395
0.6852680817246439,0.502750308238512
0.8038908243179319,0.470521043670262
0.458498438820243,0.43093049410202
0.6141218356788161,0.43835870005374206
0.477528711780906,0.427773689171365
0.5088402889668939,0.45108713804203904
0.481245387345552,0.430229492525715
0.500559713691473,0.438415586499501
0.575032224878669,0.501294854228715
0.5839919205755,0.467689644912045
0.507124839350581,0.460233951545635
0.5122725386172531,0.457593386581213
0.954309199005365,0.42904378829026696
0.533510465174913,0.43286097208940805
0.45933015644550296,0.40287770485670493
0.45489934273064103,0.41416129988652306
0.438829371705651,0.414819762394793
0.508308643475175,0.421046489884347
0.548760266974568,0.441091075825228
0.555075379088521,0.497172258314124
0.502815656363964,0.48930284151589504
0.5610873457044361,0.46799242651723905
0.45769321732223,0.43255321336232705
0.774603383615613,0.851296318496134
0.452139833942056,0.42936966305454005
0.581339187920094,0.39372937259747004
0.6639679428189991,0.39541307971385203
0.452918466180563,0.39280636799339996
0.43777888640761403,0.424582521795829
0.578954676166177,0.447183565004791
0.673308176919818,0.407171877183326
0.861004274338484,0.460754555968978
0.516498135402799,0.430982312249546
0.620670989155769,0.48946748569101306
0.491565139964223,0.43176168293019
0.5672161933034661,0.39941112469196505
0.441743154078722,0.401691977570525
0.607597222551703,0.379655916035179
0.586668727919459,0.381842658465104
0.567512912675738,0.39999719243163895
0.446635810658336,0.382658209866113
0.488590821623802,0.421320272134015
0.480477837845683,0.38005314232856097
0.504431035369635,0.390077427914746
0.664835423231125,0.384899852672062
0.775652239099145,0.409445255890035
0.700740842148662,0.411465954755257
0.474941078573465,0.428823877542754
0.566634256392717,0.43330593073406004
0.486890925094485,0.430274280993546
0.55319401435554,0.45653624941484305
0.557799264788628,0.42259156232903794
0.5659164395183319,0.40574907347651196
0.45034545473754395,0.41444860525220795
0.49352236092090596,0.398533750167306
0.5334169138222931,0.40214081745072905
0.778593309223652,0.400429955587377
0.722344638779759,0.506357899397087
0.555157940834761,0.42546546567636295
0.617952225729823,0.403173826065884
0.594966392964125,0.431933831056273
0.658088037744164,0.443568749621044
0.763004692271352,0.43208298614517304
0.622965861111879,0.39550791187068995
0.450930884107947,0.39127108841826
0.42054466903209703,0.398337773222316
0.49115852452814596,0.40823921745563807
0.488355197012424,0.39757177889161505
0.6240996066480881,0.39765431765092696
0.48237754963338403,0.40149313023327904
0.631192931905389,0.39284303930252096
0.5037714727222921,0.42830430399374
0.465534580871463,0.44422555881060605
0.494373124092817,0.408850270254952
0.62396670691669,0.41413095011799594
0.6840901449322699,0.44298611114270103
0.49066734500229403,0.48194236612236796
0.46703461557626696,0.42493972101109495
0.46451846137642905,0.382148692158219
0.447853887453675,0.384398490878328
0.44071008451283006,0.39232480118304003
0.462512113153934,0.38163787276363703
0.5047827493399379,0.40449018251399305
0.464563444256783,0.38938480201806
0.49241348169744,0.39454729830554497
0.6914196535944941,0.426926866826419
0.452933553606272,0.41669157330288004
0.499803712591529,0.47230057680164694
0.499593792483211,0.48167702081966296
0.587753392755985,0.48870071693066897
0.825232919305563,0.49054583397632
0.551778543740511,0.5010428458426099
0.63416613265872,0.475625613055325
0.586499972268939,0.481339123299768
0.622208416461945,0.48310424652339196
0.6021472625434401,0.499556300052872
0.5558677483350041,0.51086746527675
0.534444721415639,0.537640633690348
0.884800776839256,0.509500775629197
0.8191877044737341,0.435821241539273
0.486070150509477,0.469652373528394
0.707274582237005,0.541811657595297
0.49302540719509097,0.478146989400134
0.650192331522703,0.514317280209486
0.774923665449023,0.470023141365788
0.8330791257321829,0.448613969279414
0.502305245026946,0.482670647785234
0.613628374412656,0.567545543237677
0.69922786206007,0.5501546000314199
0.6214119959622619,0.522517528124956
0.7850755006074911,0.532063049553019
0.557463802397251,0.5395243802009491
0.675559183582664,0.552322704210286
0.7008593995124099,0.659221951851109
0.581159628927708,0.554602235059741
0.619955779984593,0.586035666774258
0.617685168981552,0.549832762973489
0.63741859048605,0.626216842343458
0.684134708717465,0.584857007239306
0.606786692515016,0.498183497130346
0.588519871234894,0.487711851566842
0.672991527244449,0.529487784361758
0.776874786242843,0.577226192902098
0.6407340057194231,0.497380555313113
0.5738890264183281,0.500336451215158
0.7861011661589151,0.545097328195613
0.770673993974924,0.51395196556512
0.559596857056022,0.507769609930059
0.567015027627349,0.527618649902549
0.685503846034408,0.520799906963365
0.580202834680676,0.47302296537507493
0.790848396718502,0.417853993076702
0.489758839830756,0.407388471131348
0.75425966642797,0.43698818219296504
0.7879806682467461,0.41788547840329204
0.4719496704638,0.44031817008649
0.463826861232519,0.433729805430517
0.522019993513823,0.432691804559126
0.67211533896625,0.422887660623835
0.507217599079013,0.458853516274407
0.574087863788009,0.44127932905497896
0.629902770742774,0.534048891872788
0.562193058431149,0.47136904298762705
0.607822462916374,0.513370195497479
0.6693056784570219,0.404233258568114
0.723592564463615,0.52128397305935
0.5206394474953411,0.44706620613639403
0.670157978311181,0.46715814506542597
0.5661103874444959,0.540046176931879
0.595583068206906,0.511660907964548
0.568495877087116,0.471116459356949
1.08954152092338,0.431817829164237
0.6530175451189281,0.466837052157064
0.7395219523459671,0.5034544834917309
0.480590714141726,0.447090954510214
0.515404064208269,0.47245503830324004
0.742649752646685,0.415730512895202
0.67238793708384,0.415898323162416
1.18829132989049,0.48088296082950904
0.8048286661505699,0.472966067012057
0.8051794022321699,0.474587312894653
0.5107418168336151,0.48253057879398004
0.536646042019129,0.44137753188223705
0.6915392354130739,0.507818050479927
0.691499607637525,0.506513806594505
0.615252088755369,0.507030276885613
0.7930858060717579,0.47844608079561
0.746143236756325,0.604808382127232
0.636986969038844,0.571179542634066
0.660711154341698,0.557316687171019
1.08277555555105,0.6165922559247949
0.764508172869682,0.615913188311524
0.7116986438632009,0.5748110509782061
0.84904795512557,0.518814839924617
0.671601481735706,0.510251637270438
0.945585500448942,0.543926310979365
0.610976433381438,0.539807509955689
0.580639950931072,0.548235399933367
0.632687704637647,0.5158219933380029
0.565619394183159,0.49911672721188
0.497699994593859,0.45379869030336
0.6175233051180841,0.484254498632192
0.519850850105286,0.479986849911511
0.679554557427764,0.44162861699142797
0.5450405646115539,0.462888917061572
0.49266112037002996,0.40348285344613
0.700821029022336,0.42066004511285404
0.48773838207125697,0.483445303550687
0.6449623964726919,0.479252224535599
0.577333522960544,0.482461817018601
0.43395957909524396,0.38503796053995204
0.511812465265393,0.412809225870131
0.755166914314032,0.414835654282948
0.44046482071280496,0.412127955370559
0.455110613256693,0.43291782839381704
1.01700760424137,0.44898021025680496
0.47436002641916303,0.413108058767774
0.454002106562257,0.426838123499247
0.688117230311036,0.39233288429127106
0.733538111671805,0.403766897235135
0.9278614073991781,0.474719106162311
0.472854496911168,0.398895221747626
0.428275251761079,0.395768102004225
0.634953705593944,0.5043199831388561
0.591039331629872,0.565437231851896
0.768363010138273,0.563101164346031
0.8276902139186861,0.575747564828645
0.717158103361726,0.509978992678403
0.76707205735147,0.541320125628008
0.648483354598284,0.6281567403153849
0.6056807469576599,0.534543714843416
0.713036442175508,0.570272913170783
